tweet	label
['انا اتعاملت مع الخبر ك حق من حقوقي وتم استرجاعه وفرحانه ان بنتي راح تكون من اول الأجيال المستقلة هي بنهاية تسهيل امورنا الخاصة ولا اذا على الاعتماد المراة السعودية فاتحة بيوت وتعمل مثل الرجل وشايلة نفسها قبل إسقاط الولاية']	POS
['أرجع أقول مايخاف من سقوط الولاية عن المرأه رجل نبيل فرض احترامه على عايلته بالحب والتفاهم أما الذكر اللي يرتجف من سقوط الولاية هذا خابر الظلم اللي كان يمارسه ومتوقع من عايلته ردة فعل سيء لسلوكه الأسوء وهنا تجي أهمية سقوط الولاية لأنها راح تعدل سلوك الذكور المعوج مع نسائهم وتضبطهم']	POS
['مع كامل احترامي للجميع: من الرجل العاقل الغيور الذي يتخلى عن ولاية ومسؤولية اهلهلان الولاية شرع ديني من الله سبحانه وتعالى والدين أصوله ثابته ولن يكون احد أحرص من الله ونبيه ودينهم على المرأة وتخلي ولاية الرجل عن اهله دليل على عدم مروءته وغيرته،،']	NEG
['اعترف اني امس هددت امي اني بهج ولا تعرف وين مكاني ومن بكرا صارت لطيفه هههههههههههههههههههههههه لذالك اسقاط الولاية بيكون له دور كبير بتخفيف التعنيف على المراة الجسدي والنفسي الاهل داعسين على بناتهم لانهم ضامنين انهن سجينات عندهم عكس تعاملهم مع الذكور يدارونهم لايغيبون ولا يرجعون']	POS
['القياده الرشيده بحكمتها ضمنت حقوق المرأه ومساواتها مع الرجل في العمل والقياده وكذلك حرية أستخراج الوثائق الرسميه مثل جواز السفر وغيره...بأمانه هذا هو العدل ... لأن بكل أسف هناك من لايستحق الولايه #لا_ولايه_علي_سفر_المراه']	POS
['#سعوديات_نطلب_اسقاط_الولايه1091 جعلت الشريعة الولاية للرجل على المرأة، ومنحته حق القوامة عليها؛ وهو في ذلك متسق مع فطرة الله تعالى في الخلق، بأن جعل الرجل راعيًا للمرأة، قائمًا على شؤونها.. الدين يطلب القوامه والولاية وليس المنطق ومن طالب بحرية المرآة هو على الارجح يناقض دينه.']	NEG
['ماذا بعد إسقاط الولاية . حسب ما نراه في العالم وخاصة في اوربا الحرية المطلقة للفتاه. وماذا بعد ؟ سفر ورحلات وسهرات مع الجنسين وخاصة الذكور. وكون المرأة بطبيعتها عاطفية ففي لحظات تنسى المحظور. ثم ماذا ؟ العقلاء يعرفون الإجابة. طبعاً هذا التصور على بعض من يطالب باسقاط الولاية.']	NEG
['من يتذكر القصص التي تم تخيلها وتأليفها لما سيترتب من مفاسد أخلاقية نتيجة قيادة المرأة؟ وكلامهم عن ارتفاع معدل التحرش، وتعاملها أثناء تعطل السيارة...الخ، وكلام فارغ آخر لا معنى له، انقضت الآن عشرة أشهر ولم تسجل أي حالة مثل ما قيل.. الأمر يتكرر نفسه مع الولاية. #لا_ولاية_على_المرأة']	POS
['ما قالت شيء خطأ أول مرة اتفق مع أفنان بشيء بصراحة اللي قالته ما يتعارض نهائيا على حصولك على التصريح #إسقاط_الولاية_عن_المرأة لا يعني إنهاء دور ولي الأمر بل يعني الاعتماد على النفس وإنجاز الإجراءات بكل يسر وسهوله ولكل ولي أمر محترم كامل التقدير والاحترام . . #افنان_الباتل_اخرسي']	POS
['كلام عاطفي وتراك فاهمة اسقاط الولاية غلط ولاية المرأة على نفسها لاتتعارض مع طاعتها وبرها لوالديها مثلها مثل الرجل الذي سقطت عنه الولاية،مالفرق لماذا لا يتم التشنيع والتهويل على الرجل هذا الأب ما علم ابنته وتعب عليها لتكون لقمة سائغة من بعده تقاد كالنعجة من ولي غير مضمون صلاحه']	NEG
['مستحيل أتفق مع إسقاط الولاية لان مهما يصير المرأه تحتاج لرجل والرجل يحتاج لمرأه لاتقعدون تتكلمون واجد مانحتاج لرجال وكلام فاضي لو يجيك اي شي دقيتي على اخوك او ابوك ربي ماخلق حواء من ضلع ادم عبث وربي ماقال ان السفر بمحرم عبث كل شي له حكمه فكرو شوي ارجعو لدينكم شوي #اسقاط_الولاية']	NEG
['شي طبيعي المراة بوظيفتها لن تصبر على البخيل او الفقير المراة بقيادتها للسيارة لن تصبر على الرجل الي مع كل طلعة منكد عليها ومايطلعها الا وقد طلعت روحها المرأة مع اسقاط الولاية لن تعيش مع رجل لايحترمها ويضربها ويقلل من شأنها ؟؟ قلت لي هذي اسباب الطلاق ؟؟!! اعد كتابتك بارك الله فيك']	POS
['#سعوديات_نطلب_اسقاط_الولايه1130 من رايي نكمل في هذا التاق لان الولايه ليست مقتصره بالسفر مع انهم معقدينها علو المبتعثات بصك وكاله محرم وغير الرسايل الي توصل للأولياء نبغا تطبيق على ارض الواقع بالاضافه الى الغاء ولايه الزواج وبلاغات التغيب والعقوق #حقوق_المراه_السعوديه5']	POS
['٢ من ناحية الولاية فأنا مع اسقاطها حتى لايتشبع الذكر بالسيطرة على حقوق المرأة التي سمحها الشرع ومنعتها العادات والتقاليد وهذا لا ينافي ولايمحي دور الأب بالاستئذان وإعطائه الخبر حتى نحافظ على المنظومة الأسرية، وهذا من باب الحماية والرعية وليس من باب أنني اذا استأذنت يعني بالعبودية']	POS
['كلنا مع المظلومات و المظلومين و لا نرضى ان يظلم اي كائن حتى لو كان كافر لان الله نهى عن الظلم، لكن استغلال المعنفات و المظلومات و الركوب على اوجاعهم و تمرير قانون اسقاط الولاية و الزواج من دون ولي الأمر و المطالبة بحق المرأة بالطلاق كل ذلك سيدمر المجتمع. هذا ما حصل في لبنان.']	NEG
['#النسويات يتعذرن بالمعنفات والمظلومات وان القرار لصالحهم ! مع العلم ان من فرح في #الولاية_سقطت هم ( الساذجات والنسويات ) (والمتمردات من خلف ظهور اولياء امورهم ) ! كميه التفاهات في هالتاق تشعرك بالغثيان #لا_ولايه_علي_المراه ( عااار ) ان يكون في مجتمعي مثل هذه العينات']	NEG
['العداله الالهيه هي من فرضت الولايه على المرأه وما الله بظلام للعبيد الا ان كان عندك شك في هذا مع تحياتي سلسله ووشم وعلك وقزع وما خفى اعظم..']	NEG
"['و انا اقول يا محمد بن سلمان كيف تتفاهم مع المتطرفين بالمجتمع اللي يشوف تمكين المرأه و عملها و قيادتها وولايتها على نفسها ومالها وأطفالها ""تغريب و انحلال"" لا تحاول تقنعهم لأنهم مثل نظام إيران بالضبط بتفكيرهم المتطرف ويجب علينا محاربتهم فوراً #اقرار_اسقاط_الولايه_بعد_ال١٨pic.twitter.com/gqBopWCeG6']"	POS
['مبروووووووووك للمرأة السعودية! هذا النصر المبين! والفتح المجيد! .. ويفترض بعد قرار.. #جواز_المرأة_دون_موافقة_وليها نهاية عهد هروب الفتاة السعودية! وبداية تصالح أولياء الأمور مع بناتهم! المعاملة بالتي هي أحسن أو السفر بلا عودة! .. مبروووووك! #لا_ولاية_على_سفر_المرأة #الولاية_سقطت']	POS
['#جواز_المرأة_دون_موافقة_وليها هناك حالات معينة عالجها النظام وأجازها لرفع الضرر وتحقيق منفعة ولن تسقط الولاية مع المرأة الفاضلة و تخرج عن طاعة ولي أمرها .. و سفر المرأة عنوة خروج عن العادات والقيم السامية ولربما تتعرض للمخاطر .. والشواهد على ذلك كثيرة !!']	NEG
