	tweet	label
4618	#سعوديات_نطلب_اسقاط_الولايه1042 #سعوديات_نطلب_اسقاط_الولايه إسقاط ما يسمى ولاية الذكور على الإناث في السفر والزواج من أهم خطوات تمكين المرأة في المجتمع السعودي، دون هاتين الخطوتين ستبقى المرأة مستعبدة تباع وتشترى من أفراد أسرتها الذكور. pic.twitter.com/Mh57WqrVkT	POS
4619	شوفونا بالطريقه الي تبون فلن نسكت تهمكم لنا لن تسكتنا أو تخجلنا قذفكم لنا لن يسكتنا أو يهزنا كثرتكم لن تخيفنا اعلمو أن رضاكم عنا ليس هدفنا أو مطلبنا واعلمو أن دون مطالبنا لن يهدأ ضجيجنا .. #سعوديات_نطلب_اسقاط_الولايه #سعوديات_نطلب_إسقاط_الولايه1034	POS
4620	#رهف_القنون كاتبة هدفها تدعم نساء العالم ههههههههههههههه إنتي بالأول إدعمي نساء بلدك اللي يعذبون في السجون، وبعدها فكري في التوسع لدعم نساء أفريقيا ودول حوض الأمازون وأوساط آسيا يا ديانا سبنسر الأرطاوية #سعوديات_نطلب_اسقاط_الولايه pic.twitter.com/WH48T5ZM9R	POS
4621	مؤسفٌ أن يتمنى الإنسان حقه. -جاين اوستن #سعوديات_نطلب_اسقاط_الولايه	POS
4622	#سعوديات_نطلب_اسقاط_الولايه من اسقط الولاية كافر	POS
4623	#سعوديات_نطلب_إسقاط_الولايه عندما تمنح الذكر سلطه الولايه علي أنسان آخر فبالطبع سيستخدم هذه السلطه لنفسه فقط هذه هي الطبيعه البشريه فلا تعتقدوا أن الذكر كائن مقدس فضائح الذكور في كل مكان ومن يسرق ويقتل ويتحرش هم الذكور للأسف في المجتمعات الذكوريه القذره يتم التعريص علي الذكور	POS
4624	#سعوديات_نطلب_اسقاط_الولايه احسها قريبة يا بنات .. الفرج لنا قريييب بإذن الله	POS
4626	فعلاً ، خلقني الله منفردة بذاتي وعقلي سأدفن وحدي سأحاسب على اعمالي لما انا إذاً غير مستقلّه ؟ ولي امري اخي الأصغر مني رغم اني افوقه في شهادته واكبر منه سناً يوجد خلل كبير ، كبير جداً يجب ان لايستهان في عقولنا الى هذا اليوم . #سعوديات_نطلب_اسقاط_الولايه	POS
4627	#سعوديات_نطلب_اسقاط_الولايه1065 #سعوديات_نطلب_اسقاط_الولايه1066 #سعوديات_نطلب_اسقاط_الولايه https://twitter.com/Shafax6/status/1138796951279939584 …	POS
4628	بماذا يتميز الذكر عن الانثى عقليًا حتى يتولى كل امور حياتها ومصيرها ويتخذ عنها قرارتها الخاصه ؟ #سعوديات_نطلب_اسقاط_الولايه	POS
4630	و أكثر شيء يضحكني و يحزنني بنفس الوقت، أن الأجنبية تقدر تسافر بدون ولايه و بدون محرم بالسعودية و تعيش حياتها بالسعودية بدون ولايه بالنظام الجديد للـ #الاقامة_المميزة . و المرأة السعودية لو سافرت لأي مكان و لأي دوله راح يسحبوها و يقبضوا عليها. #سعوديات_نطلب_إسقاط_الولايه	POS
4631	#سعوديات_نطلب_اسقاط_الولايه #سعوديات_نطلب_اسقاط_الولايه1023 مجبورة على اتباع ذكر يتحكم فيني و في كل ما يخصني بحياتي ماشية على مزاجه و معتقداته حتى وإن كان على خطأ الى متى و انتم تعاملونا كممتلكات مو كمواطنات وين حقوق الانسان عن هذه المهزلة!	POS
4632	خوفاً وتحسباً لأن يكون لاشباه هذا الذكر سلطة رسمية على المرأة.. ف الهدف ايصال رسالة ان ليس كل ولي على المرأة حريص عليها ويخشى الله فيها #سعوديات_نطلب_اسقاط_الولايه	POS
4634	كلنا نعرف بوجود اولياء امور ظالمين متسلطين حولنا وفي كل مدينه ومحافظة وان هنالك نساء يعانون من هذا القانون وبالرغم من كل هذا مايزال قانون الولاية يطبق على نص المجتمع #سعوديات_نطلب_اسقاط_الولايه	POS
4635	#سعوديات_نطلب_اسقاط_الولايه1042 #سعوديات_نطلب_اسقاط_الولايه1041 #سعوديات_نطلب_اسقاط_الولايه كم من امرأة سعودية ماتت بدون زواج وحرمت من فرصة الإنجاب وتأسيس أسرة لأن القوانين لا تسمح لها بالزواج دون موافقة ولي أمر، ولأن خوفها من التنكيل يمنعها من رفع قضية عضل.	POS
4636	لقد هرمنا ولم ينظر في حقنا.... #سعوديات_نطلب_اسقاط_الولايه	POS
4637	#سعوديات_نطلب_اسقاط_الولايه1058 لست قاصر لست عوره لست عرض لست ناقصة عقل وتمام اهليتي أهم حقوقي والسبيل الوحيد لتمكيني .. #سعوديات_نطلب_إسقاط_الولايه1059 #سعوديات_نطلب_اسقاط_الولايه	POS
4638	سيأتي يوماً في المستقبل سيخجل من كان ضد هذه الحملة من ان يصرح انه كان ضدها ، قادم لامحالة . #سعوديات_نطلب_اسقاط_الولايه	POS
4640	#سعوديات_نطلب_إسقاط_الولايه رجل الدين الذي يجيز كل شي (يتناسب مع متطلباته ) والمستشرف (اللي مخربها بالخارج ) ليس هدفهم الحفاظ على المرأة ولا سترها كل همهم تكون مغيبة وجاهلة ومحتاجة للذكر ليسهل لهم الوصول لها والسيطرة عليها وممارسة السلطة عليها.	POS
4641	#سعوديات_نطلب_اسقاط_الولايه #سعوديات_نطلب_اسقاط_الولايه1036 #StopEnslavingSaudiWomen اسقطوهاااا	POS
4642	امتلاك العقارات والاعمال التجارية ويجيب كل قرايبه وعيال بلده يترأسون المواطن وكأنك يازيد ماغزيت!!! الغريب هالقرارات تجي فجأة كالسيف !! موافقه على طول بدون حتى تشاور .. و #النسويات لهم سنوات يطالبون بحقوق وللحين مجلس الشورى يتمننون عليهم ويذلونهم!!! #سعوديات_نطلب_اسقاط_الولايه	POS
4643	نطالب بالعدل نطالب بتطبيق الحق وانصاف المظلومات #سعوديات_نطلب_اسقاط_الولايه #سعوديات_نطلب_إسقاط_الولايه1024 #سعوديات_نطلب_اسقاط_الولايه1025	POS
4644	هذه السيدة الفاضله هل ينطبق عليها قانون تصريح السفر من الولي ام ان هناك استثنائات للقانون اذا كانت المعنيه سفيره في دولة أوربية #سعوديات_نطلب_اسقاط_الولايه #سعوديات_نطلب_اسقاط_الولايه1043https://twitter.com/Saudiimmigrants/status/1130943657454870528 …	POS
4645	بأي ذنب جعل لهؤلاء ولاية على نسائهم !! والله وتالله وبالله لقرع كعب إحداهن لهو أطهر وأشرف من وجوهكم النتنة #سعوديات_نطلب_اسقاط_الولايه pic.twitter.com/YPiyG007V2	POS
4646	#سعوديات_نطلب_اسقاط_الولايه هذا هدفنا اللي مركزين عليه الحين اكثر من اي عقبه تمسّنا كسعوديات، السعوديات بالغات عاقلات من حقنا سن رشد واعتراف بأهليّيتنا، في زخم القضايا والإهتمام بالإخونج نرجع نلوّوح بمطلبنا الأساس وأكبر عقبه وهي الولايه	POS
4647	#سعوديات_نطلب_اسقاط_الولايه اسقطوها لا اريد لأحد غير والدي ان يكون وليا علي، اجعلوه اول و اخر ولي علي، فهو الرجال الذي أحبني ورباني ويخاف علي ويريد لي الافضل، غيره سيتسلط ويجرم ويظلم . وليس كل آباء الفتيات مثل والدي، فأسقطوها ليعشن.	POS
4648	وجع النساء وجعي ، و أحلامهم أحلامي و إنجازتهم إنجازي و أخيراً فرحتهم فرحتي اللهم بحق اليوم الفضيل أن تنصرنا عن القوم الظالمين، أن تنصرنا عن من وأدنا ، و حرمنا ، و عذبنا ، و سلب الأمل من اعيننا. #سعوديات_نطلب_اسقاط_الولايه pic.twitter.com/hWRxKpwXYr	POS
4649	حلمت انه اعلنوا عن اسقاط الولاية و في الحلم أول مره احس اني مستقلة #سعوديات_نطلب_اسقاط_الولايه1037 #سعوديات_نطلب_اسقاط_الولايه	POS
4650	#سعوديات_نطلب_اسقاط_الولايه الدره تبي تحل مشكلتها والباقي بقريح .. ماتدري أن باكر ممكن تلقى بنتها بنفس الورطة أو أختها أو بنت عمها النسويات يطلبون حلول جذرية وللكل النسويات فكر عظيم لن تدركه من ترى نفسها عوره و في طلب حقوقها تحريض الحق يطلب ولا يشحذ #صالحه_القحطاني_تنخاكمpic.twitter.com/aA6KSq4Kl5	POS
4651	#سعوديات_نطلب_اسقاط_الولايه #سعوديات_نطلب_إسقاط_الولايه1046 الى متى المرأة تعامل كاتابع لولي أمر وهيه كامله الأهليه؟ ويحق لها مايحق لذكر في حياتهاوحقوقها الأساسيه وجميع حريات معتبره!. (النساء شقائق الرجال من اكرمهن الاكريم ومن اهانهن الالئيم)...	POS
